sid,name,date,latitude,longitude,wind_speed,category
1973265N13258,IRAH,1973-09-25,21.30,-111.00,95,2
1973266N13246,JENNIFER,1973-09-24,14.40,-111.80,35,0
1973273N12250,KATHERINE,1973-10-02,16.00,-118.00,85,2
1973274N10136,NORA,1973-10-06,14.70,127.90,160,5
1973277N11114,OPAL,1973-10-06,13.40,112.40,75,1
1973278N11257,LILLIAN,1973-10-08,17.10,-116.60,75,1
1973278N13144,PATSY,1973-10-10,15.90,131.70,140,5
1973280N12090,UNNAMED,1973-10-09,14.70,87.30,40,0
1973282N30294,FRAN,1973-10-11,36.80,-38.30,70,1
1973284N12144,RUTH,1973-10-17,16.80,112.40,90,2
1973289N16278,GILDA,1973-10-18,21.30,-79.30,60,0
1973308N07091,UNNAMED,1973-11-05,10.20,88.10,60,0
1973311S17191,UNNAMED,1973-11-07,-16.90,-168.80,40,-5
1973313N12116,SARAH,1973-11-10,12.30,109.50,55,0
1973317N08122,THELMA,1973-11-15,9.80,108.80,55,0
1973319N13090,UNNAMED,1973-11-16,15.60,88.30,55,0
1973320N05142,VERA,1973-11-23,13.50,116.80,50,0
1973321S11135,INES,1973-11-21,-13.30,126.00,80,-5
1973325S09091,ANNIE,1973-11-29,-14.70,102.20,55,-5
1973330S10116,BERYL,1973-11-30,-12.50,117.20,70,-5
1973335S15161,LOTTIE:NATALIE,1973-12-10,-19.50,181.40,70,-5
1973339N07088,UNNAMED,1973-12-07,11.70,85.80,60,0
1973345S10100,CECILY,1973-12-14,-17.30,94.80,70,-5
1973349S14157,UNA,1973-12-18,-18.50,147.10,55,-5
1973354S10098,DALIDA:DEIDRE:DELID,1973-12-25,-15.20,80.70,80,-5
1973363S18119,ERICA,1973-12-30,-18.30,118.10,50,-5
1974006S15125,FIONA:GWENDA,1974-01-08,-16.10,123.00,55,-5
1974008N07132,WANDA,1974-01-10,11.80,132.60,55,0
1974016S17165,MONICA,1974-01-17,-20.20,167.60,40,-5
1974017S20150,VERA,1974-01-21,-22.70,161.30,55,-5
1974017S21156,NESSIE,1974-01-20,-25.10,170.00,40,-5
1974021S18149,WANDA,1974-01-24,-25.40,153.10,50,-5
1974030S15182,PAM,1974-02-04,-23.90,159.90,105,-5
1974039S18153,YVONNE,1974-02-09,-17.80,146.30,55,-5
1974059S17122,HELEN,1974-03-04,-19.80,106.90,70,-5
1974064S19151,ZOE,1974-03-08,-21.70,156.00,75,-5
1974068S12112,ISOBEL,1974-03-12,-16.70,107.70,70,-5
1974072N08147,AMY,1974-03-21,31.70,177.00,55,0
1974075S12121,JESSIE,1974-03-19,-14.90,113.90,80,-5
1974076S13138,JENNY,1974-03-27,-18.20,106.00,50,-5
1974080S22153,ALICE,1974-03-23,-29.00,160.00,55,-5
1974114S13164,TINA,1974-04-26,-17.50,182.80,55,-5
1974115N07150,BABE,1974-04-30,20.80,144.40,60,0
1974121N09154,CARLA,1974-05-05,18.70,143.70,80,1
1974148N14259,ALETTA,1974-05-28,15.90,-103.80,50,0
1974156N06144,DINAH,1974-06-09,14.90,122.90,70,1
1974156N12253,BLANCA,1974-06-07,14.20,-115.40,50,0
1974158N10258,CONNIE,1974-06-14,14.70,-112.30,110,3
1974163N08141,EMMA,1974-06-15,16.80,125.10,60,0
1974166N13263,DOLORES,1974-06-16,15.40,-99.50,70,1
1974168N17147,FREDA,1974-06-21,25.60,153.10,45,0
1974176N24272,UNNAMED,1974-06-25,28.80,-81.50,55,-2
1974177N17153,GILDA,1974-07-04,25.90,126.40,90,2
1974183N15249,EILEEN,1974-07-02,15.10,-111.00,35,0
1974194N10151,HARRIET,1974-07-15,20.20,136.40,45,0
1974195N12261,FRANCESCA,1974-07-18,22.90,-114.30,65,1
1974196N16133,JEAN,1974-07-18,22.10,123.70,45,0
1974197N11147,IVY,1974-07-22,20.80,112.10,95,2
1974197N29285,UNNAMED,1974-07-18,39.00,-58.40,45,-2
1974198N14244,GRETCHEN,1974-07-19,22.30,-112.60,85,2
1974203N21165,KIM,1974-07-27,36.50,169.00,65,1
1974219N16117,LUCY,1974-08-09,20.30,119.60,35,0
1974222N13251,HELGA,1974-08-11,15.00,-118.40,40,0
1974222N15149,MARY,1974-08-18,28.90,128.50,70,1
1974223N38290,UNNAMED,1974-08-14,41.50,-64.00,50,-2
1974225N11317,ALMA,1974-08-13,10.00,-54.00,55,0
1974227N17126,NADINE,1974-08-16,15.70,135.70,50,0
1974232N13235,IONE,1974-08-24,12.90,-140.10,100,3
1974234N11214,OLIVE,1974-08-23,13.50,-153.00,40,0
1974234N14251,JOYCE,1974-08-24,17.80,-115.60,75,1
1974235N11243,LORRAINE,1974-08-25,13.60,-118.20,45,0
1974235N14235,KIRSTEN,1974-08-24,16.30,-130.40,75,1
1974236N18154,POLLY,1974-08-28,22.70,141.40,95,2
1974237N21117,ROSE,1974-08-29,25.40,128.60,50,0
1974238N12255,MAGGIE,1974-08-28,16.80,-109.00,120,4
1974239N27291,BECKY,1974-08-30,37.30,-61.80,100,3
1974241N17304,CARMEN,1974-09-02,18.40,-86.80,130,4
1974245N24123,SHIRLEY,1974-09-07,28.10,127.70,75,1
1974246N22117,TRIX,1974-09-06,21.00,113.00,40,0
1974246N27292,DOLLY,1974-09-03,30.20,-72.00,45,0
1974248N15310,ELAINE,1974-09-10,34.80,-69.30,60,0
1974253N15259,NORMA,1974-09-10,16.10,-100.80,65,1
1974254N23153,VIRGINIA,1974-09-14,36.40,156.00,75,1
1974258N15295,FIFI:ORLENE,1974-09-18,16.30,-84.70,95,2
1974262N16146,WENDY,1974-09-27,22.50,121.60,60,0
1974264N18162,AGNES,1974-09-30,31.30,157.70,105,3
1974271N11315,GERTRUDE,1974-09-29,11.00,-53.00,65,1
1974277N21285,UNNAMED,1974-10-07,26.80,-79.80,45,-2
1974280N10258,PATRICIA,1974-10-08,14.20,-112.20,80,1
1974280N11143,BESS,1974-10-10,16.90,125.40,65,1
1974286N11138,CARMEN,1974-10-18,20.50,114.70,75,1
1974290S09089,MARCIA,1974-10-19,-11.30,92.70,50,-5
1974291N10150,DELLA,1974-10-25,18.10,114.40,90,2
1974294N15228,ROSALIE,1974-10-21,15.00,-133.90,55,0
1974296N14148,ELAINE,1974-10-27,17.20,124.40,95,2
1974301S08105,NORAH,1974-11-01,-12.50,91.60,60,-5
1974303N13130,FAYE,1974-11-02,14.50,115.40,55,0
1974306N07142,GLORIA,1974-11-06,17.60,123.10,120,4
1974311S06097,PENNY,1974-11-10,-9.60,94.40,60,-5
1974315N09135,HESTER,1974-11-14,13.20,112.80,35,0
1974324N08146,IRMA,1974-11-26,15.70,128.80,115,4
1974327N11088,UNNAMED,1974-11-27,20.20,89.20,75,1
1974333S09127,SELMA,1974-12-02,-12.00,128.50,70,-1
1974349N11126,JUDY,1974-12-18,12.60,111.30,40,0
1974352N09140,KIT,1974-12-19,11.50,129.30,40,0
1974354S08135,TRACY,1974-12-23,-11.90,129.90,95,0
1975013S14160,FLORA,1975-01-16,-18.40,167.40,55,-5
1975014S11091,DEBORAH:ROBYN,1975-01-17,-16.50,85.80,80,-5
1975015S13147,GLORIA,1975-01-17,-19.20,151.50,55,-5
1975015S16161,FLORA,1975-01-15,-16.60,163.00,40,-5
1975019N09140,LOLA,1975-01-24,8.90,128.00,70,1
1975024S19178,VAL,1975-02-02,-20.20,178.20,85,-5
1975034S11105,SHIRLEY,1975-02-06,-16.60,103.20,55,-5
1975046S17124,TRIXIE,1975-02-19,-20.70,115.80,115,-5
1975063S15168,ALISON,1975-03-07,-19.50,164.80,85,-5
1975070S11134,WILMA,1975-03-12,-10.70,131.60,60,-1
1975075S14095,VIDA,1975-03-18,-13.90,103.80,50,-5
1975081S12116,BEVERLEY,1975-03-27,-18.40,113.00,110,-5
1975089S17163,BETTY,1975-04-05,-18.20,174.80,70,-5
1975097S10137,AMELIA,1975-04-06,-10.60,136.50,40,-1
1975110S15104,CLARA,1975-04-21,-16.70,105.10,50,-5
1975121N09072,UNNAMED,1975-05-08,14.50,65.30,95,2
1975125N13096,UNNAMED,1975-05-06,15.80,92.90,75,1
1975139S12106,DENISE,1975-05-21,-12.40,102.10,45,-5
1975153N14261,AGATHA,1975-06-04,15.80,-104.10,70,1
1975178N28281,AMY,1975-06-30,35.90,-70.50,60,0
1975179N15250,BRIDGET,1975-06-30,16.80,-117.30,55,0
1975183N11259,CARLOTTA,1975-07-05,16.70,-113.50,110,3
1975186N11267,DENISE,1975-07-09,16.00,-108.10,120,4
1975192N14260,ELEANOR,1975-07-11,14.70,-100.20,35,0
1975205N18143,MAMIE,1975-07-28,25.60,136.70,40,0
1975205N26292,BLANCHE,1975-07-27,37.90,-68.00,75,1
1975208N16257,FRANCENE,1975-07-27,16.50,-104.60,45,0
1975211N20137,NINA,1975-08-02,23.00,125.10,135,4
1975221N18116,RITA,1975-08-22,32.90,134.30,80,1
1975221N18127,ORA,1975-08-11,24.80,125.40,65,1
1975223N14138,PHYLLIS,1975-08-14,24.20,137.10,120,4
1975223N14243,GEORGETTE,1975-08-12,15.10,-120.70,40,0
1975225N11253,HILARY,1975-08-15,16.40,-116.00,50,0
1975230N12264,ILSA,1975-08-22,14.40,-110.20,90,2
1975236N12260,JEWEL,1975-08-27,16.50,-111.00,65,1
1975237N22290,CAROLINE,1975-08-31,24.00,-97.00,100,3
1975237N23154,SUSAN,1975-08-29,36.70,156.10,50,0
1975241N10260,KATRINA,1975-09-03,20.40,-113.70,115,4
1975241N33314,DORIS,1975-09-02,36.40,-44.50,95,2
1975243N31213,UNNAMED,1975-09-03,39.90,-155.80,65,1
1975244N17153,TESS,1975-09-04,23.00,147.50,95,2
1975247N14131,VIOLA,1975-09-06,17.20,132.60,45,0
1975251N23162,WINNIE,1975-09-09,29.00,163.40,65,1
1975256N18306,ELOISE,1975-09-23,30.20,-86.30,110,3
1975258N12132,ALICE,1975-09-17,15.40,123.10,75,1
1975259N10141,BETTY,1975-09-22,22.60,123.60,95,2
1975260N16256,LILY,1975-09-19,18.60,-111.60,75,1
1975261N18327,FAYE,1975-09-27,32.70,-64.20,90,2
1975266N10325,GLADYS,1975-10-02,35.30,-69.80,120,4
1975272N12242,MONICA,1975-09-30,12.90,-125.40,45,0
1975272N13253,NANETTE,1975-10-01,12.80,-113.00,45,0
1975273N09138,CORA,1975-10-04,28.90,131.50,105,3
1975274N10116,DORIS,1975-10-05,19.80,112.30,55,0
1975281N10142,ELSIE,1975-10-11,19.70,124.00,135,4
1975288N13138,FLOSSIE,1975-10-22,19.10,113.80,70,1
1975292N16073,UNNAMED,1975-10-22,20.60,68.50,80,1
1975295N14252,OLIVIA,1975-10-25,23.00,-106.40,100,3
1975296N24129,GRACE,1975-10-31,21.60,130.10,60,0
1975298N29281,HALLIE,1975-10-27,33.50,-77.50,45,0
1975305N14125,HELEN,1975-11-03,13.60,112.30,45,0
1975306N12263,PRISCILLA,1975-11-06,15.60,-110.30,55,0
1975309N11154,IDA,1975-11-10,26.40,147.70,85,2
1975311N11089,UNNAMED,1975-11-10,16.70,86.40,50,0
1975319N08146,JUNE,1975-11-19,13.20,141.00,160,5
1975321S07102,RAY,1975-11-21,-11.60,93.80,70,-5
1975328N09085,UNNAMED,1975-11-25,11.20,81.80,35,0
1975334S11128,JOAN,1975-12-06,-17.00,117.90,125,4
1975335S11136,KIM,1975-12-03,-12.50,137.00,45,-1
1975344N42317,UNNAMED,1975-12-10,38.30,-43.40,60,-2
1975346S09101,SUE,1975-12-14,-11.20,105.50,40,-5
1976011S13177,DAVID,1976-01-19,-21.70,151.90,85,-5
1976015S18122,VANESSA,1976-01-23,-17.70,114.20,90,-5
1976020S18165,ELSA,1976-01-23,-18.50,167.60,55,-5
1976026N02151,KATHY,1976-01-31,15.60,138.70,80,1
1976030S13162,ALAN,1976-01-31,-15.50,148.40,35,-5
1976034S21228,FRANCES,1976-02-06,-25.10,-151.20,70,-5
1976045S17150,BETH,1976-02-17,-16.10,157.00,70,-5
1976054S16125,WALLY,1976-02-26,-22.80,112.30,75,-5
1976055S06156,COLIN,1976-02-29,-18.90,155.70,90,-5
1976056N04163,LORNA,1976-02-28,9.80,148.80,35,0
1976062S15115,ALICE,1976-03-06,-15.40,105.50,50,-5
1976064S17146,DAWN,1976-03-05,-22.20,150.30,50,-5
1976070S13166,HOPE,1976-03-11,-20.00,165.30,40,-5
1976074S11118,LINDA,1976-03-16,-12.20,123.00,40,-5
1976092N11140,MARIE,1976-04-10,14.40,128.70,115,4
1976106S12155,JAN,1976-04-21,-41.40,183.70,55,-5
1976113S04156,WATOREA,1976-04-27,-16.60,147.90,90,-5
1976115N07163,NANCY,1976-04-29,15.40,154.30,55,0
1976120N12093,UNNAMED,1976-04-30,14.90,93.60,50,0
1976124S07092,CAROL,1976-05-05,-13.20,89.50,45,-5
1976131N12142,OLGA,1976-05-21,16.50,122.20,100,3
1976135N09153,PAMELA,1976-05-19,10.20,147.70,130,4
1976143N24271,UNNAMED,1976-05-24,32.80,-78.00,45,-2
1976150N12070,UNNAMED,1976-06-02,19.60,71.40,40,0
1976155N11265,ANNETTE,1976-06-10,15.20,-106.10,120,4
1976172N11141,RUBY,1976-07-02,25.60,130.90,120,4
1976176N09148,SALLY,1976-06-28,19.60,132.60,115,4
1976178N16257,BONNY,1976-06-27,16.80,-107.90,65,1
1976190N09163,THERESE,1976-07-13,12.70,148.10,135,4
1976197N11252,CELESTE,1976-07-16,10.50,-116.20,45,0
1976198N12258,DIANA,1976-07-18,14.80,-119.60,85,2
1976199N08149,WILDA,1976-07-23,27.60,135.40,45,0
1976202N15127,ANITA,1976-07-23,22.90,133.10,65,1
1976202N16118,VIOLET,1976-07-22,18.40,112.20,55,0
1976209N13238,ESTELLE,1976-07-27,13.60,-124.80,35,0
1976210N12227,FERNANDA,1976-07-28,12.30,-133.80,35,0
1976211N28308,ANNA,1976-08-02,42.10,-20.50,45,-4
1976213N08160,BILLIE,1976-08-07,21.70,133.30,125,4
1976215N15118,CLARA,1976-08-06,20.50,113.90,40,0
1976218N10253,GWEN,1976-08-08,10.10,-118.50,55,0
1976219N26287,BELLE,1976-08-09,30.90,-75.30,105,3
1976220N12259,HYACINTH,1976-08-10,15.10,-112.10,100,3
1976230N18143,DOT,1976-08-19,24.90,129.10,50,0
1976231N26276,DOTTIE,1976-08-20,29.60,-80.00,45,0
1976232N32292,CANDICE,1976-08-22,41.30,-56.40,80,1
1976233N13136,ELLEN,1976-08-23,21.20,117.00,45,0
1976234N14312,EMMY,1976-08-29,35.00,-56.80,90,2
1976237N13264,IVA,1976-08-28,18.20,-112.40,115,4
1976241N13323,FRANCES,1976-09-01,26.30,-54.30,100,3
1976242N08268,JOANNE,1976-09-04,14.60,-115.50,45,0
1976246N09157,FRAN,1976-09-07,21.30,133.50,130,4
1976251N15251,KATHLEEN,1976-09-10,25.00,-114.00,70,1
1976252N07159,GEORGIA,1976-09-09,10.00,153.70,40,0
1976252N17093,UNNAMED,1976-09-10,20.20,89.80,40,0
1976257N15113,IRIS,1976-09-18,20.40,114.30,75,1
1976257N17156,HOPE,1976-09-15,26.30,150.50,70,1
1976258N28279,UNNAMED,1976-09-15,32.20,-80.80,40,-2
1976262N14152,JOAN,1976-09-21,25.10,151.70,70,1
1976266N13220,KATE,1976-09-27,16.00,-145.00,80,1
1976270N13253,LIZA,1976-09-29,19.30,-108.10,120,4
1976271N23302,GLORIA,1976-09-30,33.10,-58.80,90,2
1976273N10270,MADELINE,1976-10-08,17.30,-102.20,125,4
1976286N11071,UNNAMED,1976-10-16,12.90,57.00,50,0
1976297N19304,HOLLY,1976-10-24,24.90,-58.10,65,1
1976299N17244,NAOMI,1976-10-27,18.60,-114.00,45,0
1976301N07153,LOUISE,1976-11-02,14.30,130.80,140,5
1976309N05160,MARGE,1976-11-08,19.70,126.30,60,0
1976336N08133,NORA,1976-12-04,12.60,125.80,45,0
1976343N15132,OPAL,1976-12-09,18.20,134.40,35,0
1976345S13179,KIM,1976-12-12,-21.20,200.10,55,-5
1976346S11182,LAURIE,1976-12-12,-17.50,-165.00,55,-5
1976350S08103,HARRY,1976-12-17,-9.50,97.20,55,-5
1976351S13141,TED,1976-12-18,-14.30,137.80,100,3
1976363N08089,UNNAMED,1976-12-31,11.20,92.80,55,0
1977006S11121,IRENE,1977-01-08,-13.20,124.70,80,1
1977011S12167,MARION,1977-01-15,-20.80,170.30,70,1
1977017S15150,JUNE,1977-01-20,-17.10,166.80,70,1
1977030S15148,KEITH,1977-01-30,-16.10,147.10,50,0
1977034S18176,UNNAMED,1977-02-03,-18.30,176.20,40,-5
1977040S14161,UNNAMED,1977-02-09,-14.70,160.10,45,0
1977040S16148,LILY,1977-02-11,-15.10,150.00,40,0
1977041S17157,MILES,1977-02-11,-16.40,158.30,45,0
1977043S16148,NANCY,1977-02-12,-15.70,147.50,40,-5
1977044S09099,IO:JACK,1977-02-19,-13.20,81.80,70,-5
1977051S19194,UNNAMED,1977-02-21,-21.00,-162.00,40,-5
1977061S14125,KAREN,1977-03-07,-20.50,116.50,85,2
1977066S14140,OTTO,1977-03-07,-13.30,142.10,55,0
1977068S11168,NORMAN,1977-03-10,-12.20,165.80,55,0
1977074S19184,PAT,1977-03-16,-21.20,-171.90,55,-5
1977082N03165,PATSY,1977-03-27,5.10,159.50,50,0
1977083S15125,LEO,1977-03-26,-18.80,118.70,90,2
1977106S12202,ROBERT,1977-04-20,-19.90,-152.80,78,1
1977118S08134,VERNA,1977-05-01,-10.20,128.40,70,0
1977129N08084,UNNAMED,1977-05-12,19.90,89.20,60,0
1977146N12253,AVA,1977-05-28,17.80,-110.70,55,0
1977160N16071,UNNAMED,1977-06-12,20.30,61.30,60,0
1977161N06134,RUTH,1977-06-15,19.00,116.70,60,0
1977177N13251,BERNICE,1977-06-26,15.00,-114.00,35,0
1977184N15249,CLAUDIA,1977-07-04,15.20,-114.70,80,1
1977194N06142,SARAH,1977-07-20,18.00,111.60,75,1
1977200N10138,THELMA,1977-07-23,19.40,121.00,85,2
1977206N24137,VERA,1977-07-30,23.30,125.30,110,3
1977211N20138,WANDA,1977-08-01,26.30,140.50,45,0
1977225N18254,DOREEN,1977-08-14,20.30,-109.30,65,1
1977228N19133,AMY,1977-08-23,31.50,127.50,60,0
1977233N28132,UNNAMED,1977-08-22,30.90,136.30,40,-5
1977242N27272,ANITA,1977-09-02,24.20,-97.10,150,5
1977243N05156,BABE,1977-09-08,20.90,127.10,130,4
1977243N14129,CARLA,1977-09-03,18.20,113.40,35,0
1977246N27274,BABE,1977-09-05,28.70,-91.40,65,1
1977249N33280,CLARA,1977-09-08,35.50,-67.70,65,1
1977254N19147,DINAH,1977-09-20,20.20,119.30,75,1
1977255N15145,EMMA,1977-09-15,22.60,143.60,60,0
1977256N14241,EMILY,1977-09-13,16.00,-121.00,35,0
1977264N14133,FREDA,1977-09-24,19.60,116.70,55,0
1977264N14236,FLORENCE,1977-09-22,18.00,-127.30,90,2
1977267N11254,GLENDA,1977-09-24,10.80,-106.60,35,0
1977270N29289,DOROTHY,1977-09-29,38.30,-57.00,75,1
1977276N16155,GILDA,1977-10-08,31.40,147.80,70,1
1977277N15253,HEATHER,1977-10-05,20.00,-113.20,75,1
1977284N24153,UNNAMED,1977-10-13,34.80,158.30,40,-5
1977287N10145,HARRIET,1977-10-18,20.20,132.60,55,0
1977287N27297,EVELYN,1977-10-15,42.40,-61.50,70,1
1977290N17277,FRIEDA,1977-10-18,17.30,-85.00,50,0
1977291N07148,IVY,1977-10-25,25.90,154.50,90,2
1977300N13092,UNNAMED,1977-10-31,14.90,80.30,40,0
1977300N15162,JEAN,1977-10-29,22.10,157.00,65,1
1977308N07156,KIM,1977-11-10,14.80,133.60,125,4
1977310S08163,TOM,1977-11-08,-11.60,153.00,50,0
1977313N09092,UNNAMED,1977-11-18,10.50,67.70,110,3
1977318N06093,UNNAMED,1977-11-18,14.30,81.50,110,3
1977322S04083,AURORE,1977-11-21,-11.20,79.30,92,-5
1977328S06177,STEVE,1977-11-27,-13.90,174.80,70,1
1977330N07169,LUCY,1977-12-03,14.10,128.90,115,4
1977337S13076,BABETTE,1977-12-04,-13.20,74.10,36,-5
1977339S11204,TESSA,1977-12-07,-12.30,-148.20,40,0
1977347S08097,CELIMENE:SAM,1977-12-16,-11.60,84.30,50,-5
1977352N05171,MARY,1977-12-25,11.60,169.00,93,2
1977357S11184,ANNE,1977-12-25,-16.90,180.30,55,0
1977362S10073,ESTHER,1977-12-30,-14.60,68.60,44,-5
1977365S09188,BOB,1978-01-04,-14.60,174.30,100,3
1978006N06169,NADINE,1978-01-12,19.40,169.70,60,0
1978010S11129,TRUDY,1978-01-16,-17.60,92.20,90,2
1978016S10066,FLEUR,1978-01-21,-20.90,58.40,82,-5
1978019N22316,UNNAMED,1978-01-20,23.30,-52.00,40,-2
1978027S16115,VERN,1978-01-31,-16.90,119.90,85,2
1978027S18043,GEORGIA,1978-01-29,-24.60,46.70,36,-5
1978032S09187,BOB,1978-02-05,-18.00,172.50,85,-5
1978038S06049,IRENA,1978-02-11,-11.30,47.10,52,-5
1978045S13179,CHARLES,1978-02-23,-17.30,197.20,85,1
1978047S12168,ERNIE,1978-02-20,-18.70,184.50,55,0
1978047S13197,DIANA,1978-02-17,-17.10,-152.70,55,0
1978056S11136,GWEN,1978-02-26,-14.20,140.40,50,-5
1978063S13059,KIKI,1978-03-08,-24.70,51.10,36,-5
1978074S11068,MARYLOU,1978-03-17,-11.40,68.50,36,-5
1978075S14084,WINNIE,1978-03-20,-15.10,90.20,100,3
1978077S09071,NADINE,1978-03-22,-24.10,78.90,52,-5
1978086S14115,ALBY,1978-04-01,-21.00,106.20,115,4
1978095S11120,BRENDA,1978-04-07,-12.60,115.30,50,0
1978095S11137,HAL,1978-04-15,-31.50,166.90,70,-5
1978105N04149,OLIVE,1978-04-23,16.20,113.40,85,2
1978134N11091,UNNAMED,1978-05-17,19.10,92.60,60,0
1978151N15260,ALETTA,1978-05-31,16.20,-101.00,65,1
1978165N20138,POLLY,1978-06-19,29.60,126.50,50,0
1978168N11242,BUD,1978-06-18,13.20,-122.30,50,0
1978168N14254,CARLOTTA,1978-06-21,13.90,-118.10,115,4
1978172N17130,ROSE,1978-06-23,18.90,124.80,45,0
1978177N11130,SHIRLEY,1978-06-30,13.50,109.50,45,0
1978178N14260,DANIEL,1978-06-30,16.80,-115.20,100,3
1978188N15248,EMILIA,1978-07-09,18.40,-120.20,55,0
1978190N11254,FICO,1978-07-12,15.00,-115.00,120,4
1978192N19154,TRIX,1978-07-16,22.50,137.70,70,1
1978194N11261,GILMA,1978-07-16,14.90,-112.20,100,3
1978203N13260,HECTOR,1978-07-25,16.20,-111.10,120,4
1978203N14152,VIRGINIA,1978-07-29,22.90,146.90,70,1
1978203N18114,AGNES,1978-07-26,21.30,113.70,55,0
1978203N18139,WENDY,1978-07-27,25.00,131.20,80,1
1978212N26263,AMELIA,1978-07-31,26.40,-97.40,45,0
1978217N16129,BESS:BONNIE,1978-08-10,18.30,112.00,40,-1
1978218N25270,BESS,1978-08-07,21.60,-96.60,45,0
1978220N13325,CORA,1978-08-09,14.00,-44.90,80,1
1978221N16143,CARMEN,1978-08-15,26.80,127.90,80,1
1978222N11131,DELLA,1978-08-12,22.30,123.60,45,0
1978223N18252,IVA,1978-08-13,20.10,-115.70,65,1
1978226N09162,UNNAMED,1978-08-19,25.60,141.10,40,-1
1978230N09136,ELAINE,1978-08-27,20.80,111.70,65,0
1978230N12239,JOHN,1978-08-25,16.10,-145.80,90,2
1978231N13224,LANE,1978-08-20,14.40,-139.80,45,0
1978231N14251,KRISTY,1978-08-21,17.30,-117.20,90,2
1978236N11245,MIRIAM,1978-08-29,15.10,-145.30,80,1
1978237N06160,FAYE,1978-09-02,21.80,141.90,105,3
1978239N23272,DEBRA,1978-08-29,29.60,-93.60,50,0
1978240N20130,GLORIA,1978-08-30,23.90,128.30,40,0
1978240N27151,HESTER,1978-08-30,34.20,151.60,50,0
1978242N26300,ELLA,1978-09-04,40.00,-63.00,120,4
1978243N13262,NORMAN,1978-09-03,19.80,-112.40,120,4
1978247N12321,FLOSSIE,1978-09-13,31.80,-42.90,85,2
1978252N18166,JUDY,1978-09-15,33.00,145.50,90,2
1978253N21124,IRMA,1978-09-14,32.30,127.20,65,0
1978255N30280,HOPE,1978-09-18,39.10,-43.00,55,0
1978257N11298,GRETA:OLIVIA,1978-09-18,15.80,-84.30,115,4
1978262N14135,KIT,1978-09-25,17.90,110.70,50,0
1978264N08147,LOLA,1978-09-30,17.90,112.40,75,1
1978266N14260,PAUL,1978-09-25,21.60,-109.40,40,0
1978272N19154,MAMIE,1978-10-03,29.70,151.20,70,1
1978276N14257,ROSA,1978-10-04,19.00,-109.20,75,1
1978276N32329,IRMA,1978-10-04,35.80,-31.40,45,0
1978279N14142,NINA,1978-10-10,14.70,119.90,60,0
1978281N11138,ORA,1978-10-13,23.50,122.70,83,2
1978281N18304,JULIET,1978-10-09,19.30,-60.90,45,0
1978287N08166,PHYLLIS,1978-10-18,21.80,155.30,95,2
1978288N10185,RITA,1978-10-23,12.00,146.30,150,5
1978291N10215,SUSAN,1978-10-22,14.90,-151.20,115,4
1978292N16252,SERGIO,1978-10-18,15.90,-107.70,35,0
1978298N13090,UNNAMED,1978-10-27,19.20,87.80,40,0
1978302N24287,KENDRA,1978-10-30,28.90,-72.60,70,1
1978303N14131,UNNAMED,1978-11-02,11.10,114.10,45,-5
1978304N14148,TESS,1978-11-04,22.60,147.00,60,0
1978307N10082,UNNAMED,1978-11-08,17.80,62.40,80,1
1978320N04155,VIOLA,1978-11-21,16.60,132.10,125,4
1978323N08092,UNNAMED,1978-11-23,7.50,83.00,90,2
1978324S10097,UNNAMED,1978-11-20,-12.00,95.10,40,0
1978330N09148,WINNIE,1978-11-29,20.80,146.20,55,0
1978347S20041,ANGELE,1978-12-24,-22.20,36.60,82,-5
1978354S10088,UNNAMED,1978-12-22,-11.10,88.00,55,0
1978359S04172,FAY,1978-12-29,-14.80,178.60,55,-5
1978361N02180,ALICE,1979-01-07,12.20,153.60,108,3
1978363S10136,PETER,1978-12-31,-14.40,140.90,80,0
1979002S04179,GORDON,1979-01-07,-17.00,166.00,75,1
1979003S10052,BENJAMINE,1979-01-05,-14.00,54.10,82,-5
1979008S14137,GRETA,1979-01-09,-12.90,140.90,50,0
1979027S15167,HENRY,1979-02-03,-32.00,169.00,55,0
1979031S12056,CELINE,1979-02-09,-20.60,64.80,92,-5
1979033S18151,UNNAMED,1979-02-03,-12.20,157.80,40,0
1979041S19051,ESTELLE,1979-02-12,-17.40,57.60,36,-5
1979042S05170,KERRY,1979-02-17,-13.90,157.60,105,3
1979043S11161,ROSA,1979-02-22,-15.20,138.30,95,2
1979051S16187,LESLIE,1979-02-22,-21.50,-171.10,55,0
1979066S15124,HAZEL,1979-03-13,-24.80,113.00,105,2
1979075S13092,IVAN,1979-03-19,-21.00,85.60,58,0
1979077N07150,BESS,1979-03-23,19.10,137.30,90,2
1979083S15184,MELI,1979-03-26,-17.70,181.90,115,4
1979093S08156,STAN,1979-04-13,-10.70,138.40,35,-5
1979094S10073,IDYLLE,1979-04-13,-20.30,80.50,95,-5
1979097S07091,JANE,1979-04-10,-14.60,95.40,50,0
1979098N02144,CECIL,1979-04-15,10.40,125.90,78,1
1979118S06094,UNNAMED,1979-05-05,-6.80,82.50,50,0
1979122S04095,KEVIN,1979-05-06,-6.80,84.70,50,-5
1979126N04148,DOT,1979-05-13,13.00,119.70,40,0
1979126N07090,UNNAMED,1979-05-11,14.10,81.90,85,2
1979137N19116,UNNAMED,1979-05-23,22.80,128.60,40,-1
1979152N11265,ANDRES,1979-06-04,17.10,-101.50,85,2
1979167N13071,UNNAMED,1979-06-19,18.20,62.00,50,0
